,unique_id,ds,cutoff,NHITS,KAN,MLP,MLP1,y,SeasonalNaive,SeasonalNaive-lo-99,SeasonalNaive-hi-99,is_anomaly,trend_str,seas_str
7043,M240,1994-09-30,1993-09-30,2689.8403,3037.5808,3013.8997,2804.6172,2700.0,1800.0,-7786.729440873425,11386.729440873425,0,Stationary,Non-seasonal
7044,M241,1993-10-31,1993-09-30,7276.87,7992.4326,6785.716,6660.1973,900.0,11400.0,506.509210939048,22293.490789060954,0,Non-stationary,Non-seasonal
7045,M241,1993-11-30,1993-09-30,6632.5366,7385.31,6338.2544,5898.139,14400.0,4500.0,-6393.490789060952,15393.490789060952,0,Non-stationary,Non-seasonal
7046,M241,1993-12-31,1993-09-30,7765.6626,8273.076,7791.0225,6870.2915,5400.0,13500.0,2606.509210939048,24393.490789060954,0,Non-stationary,Non-seasonal
7047,M241,1994-01-31,1993-09-30,6768.882,7068.976,6572.986,6027.4795,10500.0,7800.0,-3093.490789060952,18693.490789060954,0,Non-stationary,Non-seasonal
7048,M241,1994-02-28,1993-09-30,6298.8623,6566.2544,6354.3086,5705.917,9300.0,4800.0,-6093.490789060952,15693.490789060952,0,Non-stationary,Non-seasonal
7049,M241,1994-03-31,1993-09-30,7294.1035,7199.468,6899.8647,7016.919,6600.0,11100.0,206.509210939048,21993.490789060954,0,Non-stationary,Non-seasonal
7050,M241,1994-04-30,1993-09-30,7215.1597,6823.4766,6768.7285,6015.746,4800.0,9900.0,-993.490789060952,20793.490789060954,0,Non-stationary,Non-seasonal
7051,M241,1994-05-31,1993-09-30,6444.907,5338.668,5573.436,5393.755,6000.0,5100.0,-5793.490789060952,15993.490789060952,0,Non-stationary,Non-seasonal
7052,M241,1994-06-30,1993-09-30,6190.331,5167.6577,5330.5273,5376.187,4500.0,5100.0,-5793.490789060952,15993.490789060952,0,Non-stationary,Non-seasonal
7053,M241,1994-07-31,1993-09-30,4935.0166,3740.2266,4784.178,4294.0605,8700.0,1800.0,-9093.490789060952,12693.490789060952,0,Non-stationary,Non-seasonal
7054,M241,1994-08-31,1993-09-30,6206.34,5524.626,5575.092,4833.9287,9600.0,5100.0,-5793.490789060952,15993.490789060952,0,Non-stationary,Non-seasonal
7055,M241,1994-09-30,1993-09-30,7691.6416,7758.0107,6686.152,6441.599,5400.0,9900.0,-993.490789060952,20793.490789060954,0,Non-stationary,Non-seasonal
7056,M242,1993-10-31,1993-09-30,3218.7214,3110.4927,3069.7283,2956.6296,1800.0,4080.0,-748.2055121397952,8908.205512139795,0,Stationary,Non-seasonal
7057,M242,1993-11-30,1993-09-30,3141.2056,3084.6147,2943.2712,2972.8901,2520.0,3360.0,-1468.2055121397952,8188.205512139795,0,Stationary,Non-seasonal
7058,M242,1993-12-31,1993-09-30,2738.5715,2425.5076,2766.9407,2717.2766,2760.0,3600.0,-1228.2055121397952,8428.205512139795,0,Stationary,Non-seasonal
7059,M242,1994-01-31,1993-09-30,2374.3784,1910.9808,2240.3164,2375.525,2400.0,960.0,-3868.2055121397952,5788.205512139795,0,Stationary,Non-seasonal
7060,M242,1994-02-28,1993-09-30,3069.0532,2785.1582,2915.5144,2847.1792,2400.0,4320.0,-508.20551213979525,9148.205512139795,0,Stationary,Non-seasonal
7061,M242,1994-03-31,1993-09-30,2367.3809,1988.0618,2294.911,2438.133,3120.0,1440.0,-3388.2055121397952,6268.205512139795,0,Stationary,Non-seasonal
7062,M242,1994-04-30,1993-09-30,3078.029,2888.5757,2893.7642,2915.709,1800.0,4200.0,-628.2055121397952,9028.205512139795,0,Stationary,Non-seasonal
7063,M242,1994-05-31,1993-09-30,3073.0544,2762.3594,2807.2842,2776.686,3840.0,3000.0,-1828.2055121397952,7828.205512139795,0,Stationary,Non-seasonal
7064,M242,1994-06-30,1993-09-30,2600.3738,2357.4705,2470.629,2445.7444,1560.0,2040.0,-2788.2055121397952,6868.205512139795,0,Stationary,Non-seasonal
7065,M242,1994-07-31,1993-09-30,3462.8813,3021.223,3083.591,2925.8071,1920.0,3840.0,-988.2055121397952,8668.205512139795,0,Stationary,Non-seasonal
7066,M242,1994-08-31,1993-09-30,3135.46,2840.9814,2913.5752,2690.442,2040.0,3480.0,-1348.2055121397952,8308.205512139795,0,Stationary,Non-seasonal
7067,M242,1994-09-30,1993-09-30,3294.1367,3108.539,3025.323,2855.0635,3960.0,3360.0,-1468.2055121397952,8188.205512139795,0,Stationary,Non-seasonal
7068,M243,1993-10-31,1993-09-30,5847.1187,5493.715,4987.516,4897.0215,3500.0,6550.0,2320.509960411232,10779.490039588767,0,Stationary,Seasonal
7069,M243,1993-11-30,1993-09-30,5226.8247,4824.2803,4538.4683,4474.924,4700.0,5600.0,1370.509960411232,9829.490039588767,0,Stationary,Seasonal
7070,M243,1993-12-31,1993-09-30,4156.927,4061.0586,4035.2021,4061.1394,3750.0,3550.0,-679.490039588768,7779.490039588768,0,Stationary,Seasonal
7071,M243,1994-01-31,1993-09-30,4339.6445,3762.3574,3771.8794,3829.7793,3850.0,3900.0,-329.490039588768,8129.490039588768,0,Stationary,Seasonal
7072,M243,1994-02-28,1993-09-30,3902.4414,3551.8003,3636.4583,3560.8525,6800.0,3350.0,-879.490039588768,7579.490039588768,0,Stationary,Seasonal
7073,M243,1994-03-31,1993-09-30,3967.9067,3454.8923,3482.9155,3613.3386,7100.0,3450.0,-779.490039588768,7679.490039588768,0,Stationary,Seasonal
7074,M243,1994-04-30,1993-09-30,4366.504,4073.1438,3999.7527,3989.869,5850.0,5150.0,920.509960411232,9379.490039588767,0,Stationary,Seasonal
7075,M243,1994-05-31,1993-09-30,3959.3047,3647.772,3596.0996,3449.0085,3000.0,3650.0,-579.490039588768,7879.490039588768,0,Stationary,Seasonal
7076,M243,1994-06-30,1993-09-30,4240.4746,4178.8286,3922.6382,3755.9001,4300.0,4400.0,170.509960411232,8629.490039588767,0,Stationary,Seasonal
7077,M243,1994-07-31,1993-09-30,3863.924,4186.871,3955.1926,3709.716,5950.0,4250.0,20.509960411231987,8479.490039588767,0,Stationary,Seasonal
7078,M243,1994-08-31,1993-09-30,3680.9421,4222.3623,3776.844,3591.379,7150.0,3100.0,-1129.490039588768,7329.490039588768,0,Stationary,Seasonal
7079,M243,1994-09-30,1993-09-30,5159.832,5775.3105,4963.908,4697.0703,2900.0,7100.0,2870.509960411232,11329.490039588767,0,Stationary,Seasonal
7080,M244,1993-10-31,1993-09-30,4958.263,5039.6885,4735.905,4479.313,4850.0,7050.0,3389.607946598113,10710.392053401887,0,Stationary,Non-seasonal
7081,M244,1993-11-30,1993-09-30,4103.4536,3999.3267,3739.0784,3718.2036,3500.0,3150.0,-510.3920534018871,6810.392053401887,0,Stationary,Non-seasonal
7082,M244,1993-12-31,1993-09-30,4378.509,4377.5674,4404.1987,4266.2153,3500.0,5150.0,1489.607946598113,8810.392053401887,0,Stationary,Non-seasonal
7083,M244,1994-01-31,1993-09-30,4177.731,4049.7998,4045.2231,4016.1094,3400.0,5150.0,1489.607946598113,8810.392053401887,0,Stationary,Non-seasonal
7084,M244,1994-02-28,1993-09-30,4030.396,3616.7383,3848.7207,3655.8613,2750.0,3700.0,39.6079465981129,7360.392053401887,0,Stationary,Non-seasonal
7085,M244,1994-03-31,1993-09-30,3693.636,3530.8918,3633.2336,3548.8445,3850.0,3500.0,-160.3920534018871,7160.392053401887,0,Stationary,Non-seasonal
7086,M244,1994-04-30,1993-09-30,3388.8596,3125.1787,3454.901,3433.0493,2950.0,3200.0,-460.3920534018871,6860.392053401887,0,Stationary,Non-seasonal
7087,M244,1994-05-31,1993-09-30,3463.3618,3463.5728,3490.4595,3274.8296,4100.0,3550.0,-110.3920534018871,7210.392053401887,0,Stationary,Non-seasonal
7088,M244,1994-06-30,1993-09-30,3422.9045,3574.8633,3484.5977,3316.3206,1900.0,3250.0,-410.3920534018871,6910.392053401887,0,Stationary,Non-seasonal
7089,M244,1994-07-31,1993-09-30,4122.4087,4026.6855,3904.0015,3834.2087,2250.0,5850.0,2189.607946598113,9510.392053401887,0,Stationary,Non-seasonal
7090,M244,1994-08-31,1993-09-30,3392.0435,3588.8691,3401.0046,3229.2925,2450.0,2350.0,-1310.392053401887,6010.392053401887,0,Stationary,Non-seasonal
7091,M244,1994-09-30,1993-09-30,4406.3867,4684.383,4319.057,4013.7158,3750.0,5700.0,2039.607946598113,9360.392053401887,0,Stationary,Non-seasonal
7092,M245,1993-10-31,1993-09-30,4957.153,4791.25,4772.8086,4640.042,5750.0,6650.0,2478.426326803551,10821.57367319645,0,Non-stationary,Non-seasonal
7093,M245,1993-11-30,1993-09-30,4396.4004,4270.577,4064.5972,4183.8223,5550.0,2700.0,-1471.573673196449,6871.573673196449,0,Non-stationary,Non-seasonal
7094,M245,1993-12-31,1993-09-30,5179.2764,5121.1406,4904.593,4737.253,5950.0,6000.0,1828.426326803551,10171.57367319645,0,Non-stationary,Non-seasonal
7095,M245,1994-01-31,1993-09-30,5350.985,5378.835,5047.561,4991.618,3500.0,7350.0,3178.426326803551,11521.57367319645,0,Non-stationary,Non-seasonal
7096,M245,1994-02-28,1993-09-30,4622.083,4500.033,4372.003,4287.8306,3600.0,4250.0,78.42632680355109,8421.57367319645,0,Non-stationary,Non-seasonal
7097,M245,1994-03-31,1993-09-30,4626.12,4558.632,4367.8486,4453.4883,5450.0,3700.0,-471.5736731964489,7871.573673196449,0,Non-stationary,Non-seasonal
7098,M245,1994-04-30,1993-09-30,4752.3013,4678.0713,4607.668,4517.3755,3900.0,5500.0,1328.426326803551,9671.57367319645,0,Non-stationary,Non-seasonal
7099,M245,1994-05-31,1993-09-30,4706.5215,4596.889,4459.124,4374.99,5050.0,4400.0,228.4263268035511,8571.57367319645,0,Non-stationary,Non-seasonal
7100,M245,1994-06-30,1993-09-30,4948.408,5015.702,4761.606,4644.761,2400.0,5350.0,1178.426326803551,9521.57367319645,0,Non-stationary,Non-seasonal
7101,M245,1994-07-31,1993-09-30,4766.362,4562.6035,4504.0835,4371.297,2350.0,5100.0,928.4263268035511,9271.57367319645,0,Non-stationary,Non-seasonal
7102,M245,1994-08-31,1993-09-30,4280.127,4126.1895,3963.949,3884.3965,3500.0,3600.0,-571.5736731964489,7771.573673196449,0,Non-stationary,Non-seasonal
7103,M245,1994-09-30,1993-09-30,4859.538,4497.5957,4399.5815,4305.243,4600.0,4850.0,678.4263268035511,9021.57367319645,0,Non-stationary,Non-seasonal
7104,M246,1993-10-31,1993-09-30,4492.842,4257.1055,4190.779,4057.7979,5500.0,5550.0,2740.7281282435524,8359.271871756448,0,Non-stationary,Seasonal
7105,M246,1993-11-30,1993-09-30,4296.9204,4070.1606,3849.7534,3899.7012,3550.0,4000.0,1190.7281282435524,6809.271871756448,0,Non-stationary,Seasonal
7106,M246,1993-12-31,1993-09-30,4496.6064,4388.747,4203.1655,4113.6836,3800.0,5100.0,2290.7281282435524,7909.271871756448,0,Non-stationary,Seasonal
7107,M246,1994-01-31,1993-09-30,4564.143,4215.477,4166.1685,4084.5667,4350.0,5300.0,2490.7281282435524,8109.271871756448,0,Non-stationary,Seasonal
7108,M246,1994-02-28,1993-09-30,3924.935,3669.5107,3583.2502,3541.0186,2600.0,3450.0,640.7281282435524,6259.271871756448,0,Non-stationary,Seasonal
7109,M246,1994-03-31,1993-09-30,4106.1445,3951.4055,3799.8198,3874.8245,4750.0,3850.0,1040.7281282435524,6659.271871756448,0,Non-stationary,Seasonal
7110,M246,1994-04-30,1993-09-30,4483.479,4133.2104,3994.9692,3918.88,3100.0,4550.0,1740.7281282435524,7359.271871756448,0,Non-stationary,Seasonal
7111,M246,1994-05-31,1993-09-30,4349.5825,4279.7783,4087.129,3986.2903,3100.0,4650.0,1840.7281282435524,7459.271871756448,0,Non-stationary,Seasonal
7112,M246,1994-06-30,1993-09-30,4508.7017,4382.6406,4148.0815,4105.262,2550.0,4900.0,2090.7281282435524,7709.271871756448,0,Non-stationary,Seasonal
7113,M246,1994-07-31,1993-09-30,4071.2974,3837.3145,3803.0205,3675.3196,3100.0,3800.0,990.7281282435524,6609.271871756448,0,Non-stationary,Seasonal
7114,M246,1994-08-31,1993-09-30,3747.5576,3640.0327,3563.8071,3500.772,2900.0,3050.0,240.72812824355242,5859.271871756448,0,Non-stationary,Seasonal
7115,M246,1994-09-30,1993-09-30,4325.775,4041.0005,3947.7751,3779.4053,4450.0,4250.0,1440.7281282435524,7059.271871756448,0,Non-stationary,Seasonal
7116,M247,1993-10-31,1993-09-30,4779.876,4558.5317,4624.639,4563.21,3120.0,4820.0,1017.4706963479202,8622.52930365208,0,Non-stationary,Seasonal
7117,M247,1993-11-30,1993-09-30,4975.1826,5103.3647,4915.7207,5066.088,4310.0,6220.0,2417.4706963479202,10022.52930365208,0,Non-stationary,Seasonal
7118,M247,1993-12-31,1993-09-30,5495.2383,5417.0146,5522.6865,5471.0786,4250.0,6360.0,2557.4706963479202,10162.52930365208,0,Non-stationary,Seasonal
7119,M247,1994-01-31,1993-09-30,5716.1504,5694.7314,5809.923,5863.3716,5730.0,7630.0,3827.4706963479202,11432.52930365208,0,Non-stationary,Seasonal
7120,M247,1994-02-28,1993-09-30,5298.976,5175.2783,5267.746,5435.5186,3630.0,5130.0,1327.4706963479202,8932.52930365208,0,Non-stationary,Seasonal
7121,M247,1994-03-31,1993-09-30,5517.2495,5476.66,5620.8267,5598.3457,5680.0,6960.0,3157.4706963479202,10762.52930365208,0,Non-stationary,Seasonal
7122,M247,1994-04-30,1993-09-30,5189.941,5166.812,5147.922,5178.8857,3440.0,5350.0,1547.4706963479202,9152.52930365208,0,Non-stationary,Seasonal
7123,M247,1994-05-31,1993-09-30,5207.168,5154.6445,5272.0615,5113.933,3610.0,6290.0,2487.4706963479202,10092.52930365208,0,Non-stationary,Seasonal
7124,M247,1994-06-30,1993-09-30,4703.2847,4740.3145,4707.0376,4735.476,3390.0,4630.0,827.4706963479202,8432.52930365208,0,Non-stationary,Seasonal
7125,M247,1994-07-31,1993-09-30,4429.325,4449.758,4583.4087,4265.4097,2880.0,5130.0,1327.4706963479202,8932.52930365208,0,Non-stationary,Seasonal
7126,M247,1994-08-31,1993-09-30,4150.4478,4103.743,4225.1455,4178.856,3540.0,3620.0,-182.52930365207976,7422.52930365208,0,Non-stationary,Seasonal
7127,M247,1994-09-30,1993-09-30,4171.0337,4100.3047,4119.985,3921.4,3820.0,3980.0,177.47069634792024,7782.52930365208,0,Non-stationary,Seasonal
7128,M248,1993-10-31,1993-09-30,3936.272,4038.44,3631.142,3412.8354,3800.0,4500.0,-1621.2395204650747,10621.239520465075,0,Stationary,Non-seasonal
7129,M248,1993-11-30,1993-09-30,4589.5293,4510.637,3866.36,3983.6846,4950.0,4350.0,-1771.2395204650747,10471.239520465075,0,Stationary,Non-seasonal
7130,M248,1993-12-31,1993-09-30,4272.7183,4187.8555,3848.7146,3674.2415,6950.0,5400.0,-721.2395204650747,11521.239520465075,0,Stationary,Non-seasonal
7131,M248,1994-01-31,1993-09-30,4363.3115,4233.767,3913.2295,4139.567,3050.0,6350.0,228.76047953492525,12471.239520465075,0,Stationary,Non-seasonal
7132,M248,1994-02-28,1993-09-30,4036.0547,3853.4277,3948.8723,3719.183,3600.0,4050.0,-2071.2395204650747,10171.239520465075,0,Stationary,Non-seasonal
7133,M248,1994-03-31,1993-09-30,3881.5278,3738.606,3625.439,3784.1008,3300.0,3950.0,-2171.2395204650747,10071.239520465075,0,Stationary,Non-seasonal
7134,M248,1994-04-30,1993-09-30,3340.2485,3183.5098,3358.791,3346.8853,7450.0,3900.0,-2221.2395204650747,10021.239520465075,0,Stationary,Non-seasonal
7135,M248,1994-05-31,1993-09-30,3601.3218,3524.6792,3404.7793,3398.3838,4950.0,4750.0,-1371.2395204650747,10871.239520465075,0,Stationary,Non-seasonal
7136,M248,1994-06-30,1993-09-30,3267.7766,2953.851,3212.4385,3010.801,3250.0,3000.0,-3121.2395204650747,9121.239520465075,0,Stationary,Non-seasonal
7137,M248,1994-07-31,1993-09-30,2826.108,2919.7095,2680.3914,2758.091,3700.0,2000.0,-4121.239520465075,8121.239520465075,0,Stationary,Non-seasonal
7138,M248,1994-08-31,1993-09-30,3722.019,4516.934,3919.3193,3615.573,4850.0,8600.0,2478.7604795349253,14721.239520465075,0,Stationary,Non-seasonal
7139,M248,1994-09-30,1993-09-30,3022.9294,3372.972,3107.848,2765.5947,5300.0,2500.0,-3621.2395204650747,8621.239520465075,0,Stationary,Non-seasonal
7140,M249,1993-10-31,1993-09-30,5249.375,5124.5117,5182.185,5058.1963,4505.0,6145.0,2847.254815038045,9442.745184961956,0,Stationary,Seasonal
7141,M249,1993-11-30,1993-09-30,5575.6343,5600.5625,5440.9165,5438.8135,4545.0,6615.0,3317.254815038045,9912.745184961956,0,Stationary,Seasonal
7142,M249,1993-12-31,1993-09-30,5787.54,5666.589,5781.8184,5666.005,6065.0,6935.0,3637.254815038045,10232.745184961956,0,Stationary,Seasonal
7143,M249,1994-01-31,1993-09-30,5862.2646,5692.2715,5826.3774,5833.744,6010.0,6550.0,3252.254815038045,9847.745184961956,0,Stationary,Seasonal
7144,M249,1994-02-28,1993-09-30,5858.805,5886.8247,5812.7637,5855.9395,4665.0,6560.0,3262.254815038045,9857.745184961956,0,Stationary,Seasonal
7145,M249,1994-03-31,1993-09-30,5914.1416,5855.046,5909.4956,5889.3193,6280.0,7260.0,3962.254815038045,10557.745184961956,0,Stationary,Seasonal
7146,M249,1994-04-30,1993-09-30,5634.006,5472.41,5506.612,5416.12,5110.0,6030.0,2732.254815038045,9327.745184961956,0,Stationary,Seasonal
7147,M249,1994-05-31,1993-09-30,5295.4805,5176.86,5076.5864,5017.419,4790.0,5130.0,1832.2548150380449,8427.745184961956,0,Stationary,Seasonal
7148,M249,1994-06-30,1993-09-30,5120.313,5007.868,5006.7,4977.8657,4245.0,5580.0,2282.254815038045,8877.745184961956,0,Stationary,Seasonal
7149,M249,1994-07-31,1993-09-30,4822.034,4613.926,4677.846,4441.943,3940.0,4760.0,1462.2548150380449,8057.745184961956,0,Stationary,Seasonal
7150,M249,1994-08-31,1993-09-30,4641.2915,4610.903,4587.8467,4434.1816,3580.0,4295.0,997.2548150380449,7592.745184961956,0,Stationary,Seasonal
7151,M249,1994-09-30,1993-09-30,5022.2197,4797.0063,4905.819,4670.334,4500.0,4940.0,1642.2548150380449,8237.745184961956,0,Stationary,Seasonal
7152,M25,1993-10-31,1993-09-30,3371.7114,3258.464,3249.617,3117.9932,2766.0,3602.0,1007.7096144631387,6196.290385536861,0,Non-stationary,Non-seasonal
7153,M25,1993-11-30,1993-09-30,2994.8384,2950.0896,2852.5085,2950.9717,2640.0,2864.0,269.7096144631387,5458.290385536861,0,Non-stationary,Non-seasonal
7154,M25,1993-12-31,1993-09-30,3098.508,3111.712,3137.2976,3030.049,2512.0,3154.0,559.7096144631387,5748.290385536861,0,Non-stationary,Non-seasonal
7155,M25,1994-01-31,1993-09-30,2987.391,2870.885,2918.4646,2869.3228,2672.0,2504.0,-90.29038553686132,5098.290385536861,0,Non-stationary,Non-seasonal
7156,M25,1994-02-28,1993-09-30,3083.7668,3099.6113,3070.3875,2980.2793,3158.0,2948.0,353.7096144631387,5542.290385536861,0,Non-stationary,Non-seasonal
7157,M25,1994-03-31,1993-09-30,3253.7874,3264.0747,3171.417,3124.3376,4536.0,3732.0,1137.7096144631387,6326.290385536861,0,Non-stationary,Non-seasonal
7158,M25,1994-04-30,1993-09-30,3051.3218,3074.3777,3017.3289,3042.6616,3090.0,3122.0,527.7096144631387,5716.290385536861,0,Non-stationary,Non-seasonal
7159,M25,1994-05-31,1993-09-30,3056.1497,3035.5977,2957.747,2912.16,3468.0,2688.0,93.70961446313868,5282.290385536861,0,Non-stationary,Non-seasonal
7160,M25,1994-06-30,1993-09-30,3007.2634,3038.2024,2950.7656,2935.3835,2870.0,2978.0,383.7096144631387,5572.290385536861,0,Non-stationary,Non-seasonal
7161,M25,1994-07-31,1993-09-30,3407.2817,3442.8042,3327.7734,3201.5566,2824.0,4324.0,1729.7096144631387,6918.290385536861,0,Non-stationary,Non-seasonal
7162,M25,1994-08-31,1993-09-30,3016.5913,3116.0906,3010.4841,2898.8909,3594.0,2836.0,241.70961446313868,5430.290385536861,0,Non-stationary,Non-seasonal
7163,M25,1994-09-30,1993-09-30,3275.3308,3217.9177,3179.7073,2981.0876,3348.0,3248.0,653.7096144631387,5842.290385536861,0,Non-stationary,Non-seasonal
7164,M250,1993-10-31,1993-09-30,4042.0498,4730.7686,4135.3853,3940.6533,3250.0,3600.0,-2811.5685194923544,10011.568519492354,0,Non-stationary,Non-seasonal
7165,M250,1993-11-30,1993-09-30,4154.782,5106.849,4530.2725,4383.1455,2850.0,5150.0,-1261.5685194923544,11561.568519492354,0,Non-stationary,Non-seasonal
7166,M250,1993-12-31,1993-09-30,3988.3667,4816.084,4323.5796,4003.2126,2800.0,4650.0,-1761.5685194923544,11061.568519492354,0,Non-stationary,Non-seasonal
7167,M250,1994-01-31,1993-09-30,4108.3843,4897.1553,4314.115,4118.259,4300.0,5400.0,-1011.5685194923544,11811.568519492354,0,Non-stationary,Non-seasonal
7168,M250,1994-02-28,1993-09-30,4044.8457,4729.3047,4234.377,4164.1895,4900.0,6550.0,138.43148050764557,12961.568519492354,0,Non-stationary,Non-seasonal
7169,M250,1994-03-31,1993-09-30,3258.9392,3566.6362,3141.5806,3237.2346,4150.0,2250.0,-4161.568519492354,8661.568519492354,0,Non-stationary,Non-seasonal
7170,M250,1994-04-30,1993-09-30,3485.52,3581.3267,3329.8755,3355.8623,5300.0,3000.0,-3411.5685194923544,9411.568519492354,0,Non-stationary,Non-seasonal
7171,M250,1994-05-31,1993-09-30,3991.0828,3893.7788,3693.8826,3647.2732,2500.0,5350.0,-1061.5685194923544,11761.568519492354,0,Non-stationary,Non-seasonal
7172,M250,1994-06-30,1993-09-30,2931.3127,3321.3535,3041.8403,3012.4995,3750.0,2750.0,-3661.5685194923544,9161.568519492354,0,Non-stationary,Non-seasonal
7173,M250,1994-07-31,1993-09-30,3263.0457,3410.948,3366.9062,3162.5374,4100.0,2100.0,-4311.568519492354,8511.568519492354,0,Non-stationary,Non-seasonal
7174,M250,1994-08-31,1993-09-30,3683.1665,4213.0625,3765.318,3553.2258,3200.0,4850.0,-1561.5685194923544,11261.568519492354,0,Non-stationary,Non-seasonal
7175,M250,1994-09-30,1993-09-30,3557.1196,4478.797,3801.3213,3610.1587,3750.0,5250.0,-1161.5685194923544,11661.568519492354,0,Non-stationary,Non-seasonal
7176,M251,1993-10-31,1993-09-30,3671.38,3349.902,3381.567,3278.4207,2815.0,3600.0,1817.85817045632,5382.14182954368,0,Non-stationary,Seasonal
7177,M251,1993-11-30,1993-09-30,3681.379,3456.998,3398.198,3361.6248,3035.0,3730.0,1947.85817045632,5512.14182954368,0,Non-stationary,Seasonal
7178,M251,1993-12-31,1993-09-30,3920.4492,3527.4146,3684.6843,3575.4482,3570.0,3895.0,2112.8581704563203,5677.14182954368,0,Non-stationary,Seasonal
7179,M251,1994-01-31,1993-09-30,3932.643,3523.244,3664.4597,3595.3818,2935.0,4040.0,2257.8581704563203,5822.14182954368,0,Non-stationary,Seasonal
7180,M251,1994-02-28,1993-09-30,3887.325,3536.3015,3569.2988,3523.0598,3115.0,3900.0,2117.8581704563203,5682.14182954368,0,Non-stationary,Seasonal
7181,M251,1994-03-31,1993-09-30,3662.541,3344.8318,3417.3225,3385.2195,3540.0,3945.0,2162.8581704563203,5727.14182954368,0,Non-stationary,Seasonal
7182,M251,1994-04-30,1993-09-30,3313.8044,3019.141,3025.406,2991.5928,2930.0,2845.0,1062.85817045632,4627.14182954368,0,Non-stationary,Seasonal
7183,M251,1994-05-31,1993-09-30,3077.0881,2957.718,2942.09,2849.1404,3030.0,2915.0,1132.85817045632,4697.14182954368,0,Non-stationary,Seasonal
7184,M251,1994-06-30,1993-09-30,2988.299,2899.205,2914.6123,2828.1956,2570.0,2940.0,1157.85817045632,4722.14182954368,0,Non-stationary,Seasonal
7185,M251,1994-07-31,1993-09-30,3030.3665,2922.9841,2980.05,2815.78,2385.0,3085.0,1302.85817045632,4867.14182954368,0,Non-stationary,Seasonal
7186,M251,1994-08-31,1993-09-30,3017.5889,2933.7058,2963.8596,2857.0735,3070.0,2640.0,857.8581704563201,4422.14182954368,0,Non-stationary,Seasonal
7187,M251,1994-09-30,1993-09-30,3409.7053,3204.9353,3241.5403,3090.1855,2915.0,3435.0,1652.85817045632,5217.14182954368,0,Non-stationary,Seasonal
7188,M252,1993-10-31,1993-09-30,2978.561,3172.4478,3070.0234,2950.5168,2350.0,2750.0,-1948.0407315938992,7448.040731593899,0,Non-stationary,Non-seasonal
7189,M252,1993-11-30,1993-09-30,3391.1147,3391.9243,3275.0076,3227.529,3050.0,3000.0,-1698.0407315938992,7698.040731593899,0,Non-stationary,Non-seasonal
7190,M252,1993-12-31,1993-09-30,3428.1257,3426.7046,3324.3357,3189.5496,1800.0,3850.0,-848.0407315938992,8548.0407315939,0,Non-stationary,Non-seasonal
7191,M252,1994-01-31,1993-09-30,3615.2703,3593.5042,3497.73,3468.9207,4750.0,5050.0,351.9592684061008,9748.0407315939,0,Non-stationary,Non-seasonal
7192,M252,1994-02-28,1993-09-30,3327.8267,3232.0525,3181.1096,3067.408,2600.0,2950.0,-1748.0407315938992,7648.040731593899,0,Non-stationary,Non-seasonal
7193,M252,1994-03-31,1993-09-30,3267.1162,3229.026,3182.3174,3217.8118,4200.0,3450.0,-1248.0407315938992,8148.040731593899,0,Non-stationary,Non-seasonal
7194,M252,1994-04-30,1993-09-30,3017.317,2836.5103,2899.194,2906.582,2300.0,2800.0,-1898.0407315938992,7498.040731593899,0,Non-stationary,Non-seasonal
7195,M252,1994-05-31,1993-09-30,3132.7344,3042.3184,2985.5234,3015.903,3200.0,3350.0,-1348.0407315938992,8048.040731593899,0,Non-stationary,Non-seasonal
7196,M252,1994-06-30,1993-09-30,3020.6382,2953.1587,3034.8262,2911.1545,4750.0,2900.0,-1798.0407315938992,7598.040731593899,0,Non-stationary,Non-seasonal
7197,M252,1994-07-31,1993-09-30,2919.9666,2971.788,2834.1416,2769.0894,1850.0,2850.0,-1848.0407315938992,7548.040731593899,0,Non-stationary,Non-seasonal
7198,M252,1994-08-31,1993-09-30,3283.2341,3548.601,3322.9019,3190.3516,2250.0,4900.0,201.95926840610082,9598.0407315939,0,Non-stationary,Non-seasonal
7199,M252,1994-09-30,1993-09-30,2773.6675,2943.6775,2821.8118,2630.0073,2800.0,2550.0,-2148.040731593899,7248.040731593899,0,Non-stationary,Non-seasonal
7200,M253,1993-10-31,1993-09-30,3441.1208,3637.7346,3590.0156,3537.0754,3420.0,4560.0,2247.449999156493,6872.5500008435065,0,Non-stationary,Seasonal
7201,M253,1993-11-30,1993-09-30,3416.1292,3677.1553,3495.1128,3522.757,3450.0,3820.0,1507.449999156493,6132.5500008435065,0,Non-stationary,Seasonal
7202,M253,1993-12-31,1993-09-30,3685.8286,3923.8818,3893.7356,3776.3125,4400.0,5020.0,2707.449999156493,7332.5500008435065,0,Non-stationary,Seasonal
7203,M253,1994-01-31,1993-09-30,3739.5737,4076.447,4036.5796,3908.1475,4870.0,5630.0,3317.449999156493,7942.5500008435065,0,Non-stationary,Seasonal
7204,M253,1994-02-28,1993-09-30,3304.2817,3576.2034,3500.2961,3469.3613,2720.0,3340.0,1027.449999156493,5652.5500008435065,0,Non-stationary,Seasonal
7205,M253,1994-03-31,1993-09-30,3806.6973,3985.8835,3959.7734,3947.6028,4290.0,5360.0,3047.449999156493,7672.5500008435065,0,Non-stationary,Seasonal
